card_id,card_name,bank,card_type,annual_fee_domestic,annual_fee_intl,min_monthly_spend,no_spend_required,benefit_category,discount_rate,monthly_limit,benefit_text,context_for_llm,benefit_text_normalized,image_url
1390,LG U+ Bora 신한카드 Big Plus,신한카드,신용,22000,25000,400000,0,entertainment,-1.0,-1.0,"[영화]
인터파크, YES24 영화 예매 할인
- 본인 및 동반자 각 1,500원 할인
- 1일 1회(최대 2매)/월 3회/연 9회 할인 가능(2곳 통합 연 15회)
할인","[LG U+ Bora 신한카드 Big Plus|신한카드|신용]
실적:400,000원|연회비:22,000원
entertainment: 인터파크, YES24 영화 예매 할인
- 본인 및 동반자 각 1,500원 할인
- 1일 1회(최대 2매)/월 3회/연 9회 할인 가능(2곳 통합 연 15회)
할인","영화
인터파크, YES24 영화 예매 할인
- 본인 및 동반자 각 1,500원 할인
- 1일 1회(최대 2매)/월 3회/연 9회 할인 가능(2곳 통합 연 15회)
할인",https://d1c5n4ri2guedi.cloudfront.net/card/1390/card_img/20752/1390card.png
621,LOCA for Auto,롯데카드,신용,20000,20000,1500000,0,fuel,-1.0,-1.0,"[주유]
[주유]
SK 에너지ㆍS-OILㆍGS칼텍스ㆍ현대오일뱅크 100원/L 할인
- 할인한도: 월 이용금액 30만원 까지
- SK㈜ 지정고시 휘발유 가격 기준으로 혜택이 제공됩니다.
- LPG 충전소 이용금액은 혜택이 제공되지 않습니다.
- 주유 할인 혜택 예시: 
   주유 이용금액 ÷ SK㈜ 지정고시 휘발유 가격 × 100원 = 할인금액
* 지난달 1일 ~ 말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.","[LOCA for Auto|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
fuel: SK 에너지ㆍS-OILㆍGS칼텍스ㆍ현대오일뱅크 100원/L 할인
- 할인한도: 월 이용금액 30만원 까지
- SK㈜ 지정고시 휘발유 가격 기준으로 혜택이 제공됩니다.
- 주유 할인 혜택 예시:","주유
주유
SK 에너지ㆍS-OILㆍGS칼텍스ㆍ현대오일뱅크 100원/L 할인
- 할인한도: 월 이용금액 30만원 까지
- SK 지정고시 휘발유 가격 기준으로 혜택이 제공됩니다.
- LPG 충전소 이용금액은 혜택이 제공되지 않습니다.
- 주유 할인 혜택 예시: 
   주유 이용금액  SK 지정고시 휘발유 가격  100원  할인금액
 지난달 1일  말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/621/card_img/21387/621card.png
621,LOCA for Auto,롯데카드,신용,20000,20000,1500000,0,mart_convenience,5.0,5000.0,"[마트/편의점]
[편의점]
GS25ㆍCUㆍ세븐일레븐 5% 할인
- 할인한도: 월 5천원
- 오프라인 결제 시에만 혜택이 제공됩니다.
- 건당 1만원 이상 결제 건에 대해 혜택이 제공됩니다.
* 지난달 1일 ~ 말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.","[LOCA for Auto|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
mart_convenience: GS25ㆍCUㆍ세븐일레븐 5% 할인
- 할인한도: 월 5천원
- 오프라인 결제 시에만 혜택이 제공됩니다.
- 건당 1만원 이상 결제 건에 대해 혜택이 제공됩니다.","마트/편의점
편의점
GS25ㆍCUㆍ세븐일레븐 5% 할인
- 할인한도: 월 5천원
- 오프라인 결제 시에만 혜택이 제공됩니다.
- 건당 1만원 이상 결제 건에 대해 혜택이 제공됩니다.
 지난달 1일  말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/621/card_img/21387/621card.png
622,LOCA for Coffee,롯데카드,신용,20000,20000,1500000,0,transport,10.0,-1.0,"[교통]
[교통]
버스ㆍ지하철ㆍ택시 10% 할인
- 월 할인한도: 5천원
- 지하철, 시내버스, 택시 이용 건만 혜택이 제공되며, 고속버스, 시외버스 이용금액은 혜택이 제공되지 않습니다.
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.","[LOCA for Coffee|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
transport: 버스ㆍ지하철ㆍ택시 10% 할인
- 월 할인한도: 5천원
- 지하철, 시내버스, 택시 이용 건만 혜택이 제공되며, 고속버스, 시외버스 이용금액은 혜택이 제공되지 않습니다.
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.","교통
교통
버스ㆍ지하철ㆍ택시 10% 할인
- 월 할인한도: 5천원
- 지하철, 시내버스, 택시 이용 건만 혜택이 제공되며, 고속버스, 시외버스 이용금액은 혜택이 제공되지 않습니다.
 지난달 1일  말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/622/card_img/21388/622card.png
622,LOCA for Coffee,롯데카드,신용,20000,20000,1500000,0,shopping,5.0,-1.0,"[온라인쇼핑]
[온라인쇼핑]
쿠팡ㆍSSG닷컴ㆍ마켓컬리 5% 할인
- 월 할인한도: 5천원
- 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.","[LOCA for Coffee|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
shopping: 쿠팡ㆍSSG닷컴ㆍ마켓컬리 5% 할인
- 월 할인한도: 5천원
- 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.","온라인쇼핑
온라인쇼핑
쿠팡ㆍSSG닷컴ㆍ마켓컬리 5% 할인
- 월 할인한도: 5천원
- 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
 지난달 1일  말일까지 150만원 이상(본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/622/card_img/21388/622card.png
622,LOCA for Coffee,롯데카드,신용,20000,20000,1500000,0,cafe,50.0,-1.0,"[카페]
[커피]
스타벅스ㆍ폴바셋ㆍ빽다방ㆍ투썸플레이스 50% 할인
- 월 할인한도: 1만원
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.","[LOCA for Coffee|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
cafe: 스타벅스ㆍ폴바셋ㆍ빽다방ㆍ투썸플레이스 50% 할인
- 월 할인한도: 1만원
* 지난달 1일 ~ 말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.","카페
커피
스타벅스ㆍ폴바셋ㆍ빽다방ㆍ투썸플레이스 50% 할인
- 월 할인한도: 1만원
 지난달 1일  말일까지 150만원 이상(본인, 가족카드 합산) 이용 시혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/622/card_img/21388/622card.png
623,LOCA for Edu,롯데카드,신용,20000,20000,1500000,0,education,5.0,-1.0,"[교육/육아]
[교육]
학원ㆍ학습지ㆍ유치원(건당 10만원 이상 시) 5% 할인
- 월 할인한도: 2만 5천원
- 오프라인에서 건당 10만원 이상 결제 건에 대해 혜택이 제공됩니다.
- 학원 : 일반 전문학원, 외국어학원, 기타학원 등(자동차 및 컴퓨터 학원 제외)
- 유치원 : 국가 운영 또는 지자체 단체 운영 유치원 제외
- 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
* 지난달 1일 ~ 말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.","[LOCA for Edu|롯데카드|신용]
실적:1,500,000원|연회비:20,000원
education: 학원ㆍ학습지ㆍ유치원(건당 10만원 이상 시) 5% 할인
- 월 할인한도: 2만 5천원
- 오프라인에서 건당 10만원 이상 결제 건에 대해 혜택이 제공됩니다.
- 학원 : 일반 전문학원, 외국어학원, 기타학원 등(자동차 및 컴퓨터 학원 제외)","교육/육아
교육
학원ㆍ학습지ㆍ유치원(건당 10만원 이상 시) 5% 할인
- 월 할인한도: 2만 5천원
- 오프라인에서 건당 10만원 이상 결제 건에 대해 혜택이 제공됩니다.
- 학원 : 일반 전문학원, 외국어학원, 기타학원 등(자동차 및 컴퓨터 학원 제외)
- 유치원 : 국가 운영 또는 지자체 단체 운영 유치원 제외
- 일부 PG(결제대행) 업체를 통해 결제 시 혜택이 제공되지 않습니다.
 지난달 1일  말일까지 150만원 이상 (본인, 가족카드 합산) 이용 시 혜택이 제공됩니다.",https://d1c5n4ri2guedi.cloudfront.net/card/623/card_img/21389/623card.png
2537,LOCA for 롯데마트,롯데카드,신용,20000,20000,0,1,mart_convenience,10.0,30000.0,"[대형마트]
롯데마트, MAXX 월 최대 30,000원 결제일 할인
지난달 이용실적
이번달 할인 혜택
이번 달 할인한도
100만원 이상
10%
일 10,000원
월 30,000원
50만원 이상
100만원 미만
5%
일 5,000원
월 15,000원
50만원 미만
1천원 미만 금액 할인
예) 롯데마트, MAXX 매장에서
45,900원 결제 시 900원 할인
일 1회, 월 5회
(최대 4,995원)
· LOCA for 롯데마트 카드를 최초 발급하신 경우 카드발급일~다음 달 말일까지 이용실적에 관계없이 5% 할인(일 5,000원 / 월 15,000원 한도) 혜택이 제공 됩니다. 
· 카드발급일~다음 달 말일 기간에도 지난달(1일~말일) LOCA for 롯데마트 카드 이용실적이 100만원 이상일 경우, 해당 이용실적에 따라 할인 혜택이 제공 됩니다. 
· 전국 롯데마트/MAXX(VIC마켓 포함) 오프라인 매장 및 온라인 롯데마트몰 (www.lottemart.com) 이용 건에 한해 할인 혜택이 제공됩니다. 
· 
온라인 롯데마트몰(www.lottemart.com)에서 간편결제 및 PG(결제대행) 업체를 통해 결제 시 할인이 제공되지 않을 수 있습니다. 
· 
건당 5천원 이상 결제 건에 대하여 혜택이 제공됩니다. 
· 롯데카드 가맹점 업종 기준으로 혜택이 제공됩니다. 
· 할인 혜택은 결제일 할인(청구할인)으로 제공되며, 
무이자 할부가 적용된 매출은 할인 혜택이 제공되지 않습니다.
 
· 
할인 적용 제외 대상: 모든 무이자할부 이용금액, 기프트·선불카드 충전 및 구매, 포인트 충전, 상품권(모바일상품권 포함) 구매, 스마트 캐시백 신청 이용금액","[LOCA for 롯데마트|롯데카드|신용]
실적:0원|연회비:20,000원
mart_convenience: 롯데마트, MAXX 월 최대 30,000원 결제일 할인
지난달 이용실적
이번달 할인 혜택
이번 달 할인한도","대형마트
롯데마트, MAXX 월 최대 30,000원 결제일 할인
지난달 이용실적
이번달 할인 혜택
이번 달 할인한도
100만원 이상
10%
일 10,000원
월 30,000원
50만원 이상
100만원 미만
5%
일 5,000원
월 15,000원
50만원 미만
1천원 미만 금액 할인
예) 롯데마트, MAXX 매장에서
45,900원 결제 시 900원 할인
일 1회, 월 5회
(최대 4,995원)
 LOCA for 롯데마트 카드를 최초 발급하신 경우 카드발급일다음 달 말일까지 이용실적에 관계없이 5% 할인(일 5,000원 / 월 15,000원 한도) 혜택이 제공 됩니다. 
 카드발급일다음 달 말일 기간에도 지난달(1일말일) LOCA for 롯데마트 카드 이용실적이 100만원 이상일 경우, 해당 이용실적에 따라 할인 혜택이 제공 됩니다. 
 전국 롯데마트/MAXX(VIC마켓 포함) 오프라인 매장 및 온라인 롯데마트몰 (www.lottemart.com) 이용 건에 한해 할인 혜택이 제공됩니다. 
 
온라인 롯데마트몰(www.lottemart.com)에서 간편결제 및 PG(결제대행) 업체를 통해 결제 시 할인이 제공되지 않을 수 있습니다. 
 
건당 5천원 이상 결제 건에 대하여 혜택이 제공됩니다. 
 롯데카드 가맹점 업종 기준으로 혜택이 제공됩니다. 
 할인 혜택은 결제일 할인(청구할인)으로 제공되며, 
무이자 할부가 적용된 매출은 할인 혜택이 제공되지 않습니다.
 
 
할인 적용 제외 대상: 모든 무이자할부 이용금액, 기프트선불카드 충전 및 구매, 포인트 충전, 상품권(모바일상품권 포함) 구매, 스마트 캐시백 신청 이용금액",https://d1c5n4ri2guedi.cloudfront.net/card/2537/card_img/29445/2537card.png
2185,NEW AUTO+,전북은행,신용,9000,10000,300000,0,fuel,-1.0,-1.0,"[주유소]
주유업종 리터당 80~100원 청구할인
전월실적
할인금액
30만원 이상
리터당 80원
70만원 이상
리터당 100원
 - 회당 주유금액 10만원 이내
 - 1일 1회, 월 2회에 한함
 - 월 이용금액 20만원까지 할인
 - 월 통합할인한도 제한없음
 - S-OIL 휘발유가 고시가격 기준이며 경유·등유·LPG 등은 휘발유가 환산 적용됩니다.
 - 주유할인 산정방법 : 총할인액 = (주유이용금액/고사휘발유가) x 리터당 할인금액
   예) 전월실적 70만원, 휘발유 고시가격 1,600원(원/리터), 주유이용금액 10만원인 경우 10만원/1,600원 X 100원 = 6,200원 주유청구할인
 - 주유할인 계산시 소수점 미만은 절사합니다.","[NEW AUTO+|전북은행|신용]
실적:300,000원|연회비:9,000원
fuel: 주유업종 리터당 80~100원 청구할인
전월실적
할인금액
30만원 이상","주유소
주유업종 리터당 80100원 청구할인
전월실적
할인금액
30만원 이상
리터당 80원
70만원 이상
리터당 100원
 - 회당 주유금액 10만원 이내
 - 1일 1회, 월 2회에 한함
 - 월 이용금액 20만원까지 할인
 - 월 통합할인한도 제한없음
 - S-OIL 휘발유가 고시가격 기준이며 경유등유LPG 등은 휘발유가 환산 적용됩니다.
 - 주유할인 산정방법 : 총할인액  (주유이용금액/고사휘발유가) x 리터당 할인금액
   예) 전월실적 70만원, 휘발유 고시가격 1,600원(원/리터), 주유이용금액 10만원인 경우 10만원/1,600원 X 100원  6,200원 주유청구할인
 - 주유할인 계산시 소수점 미만은 절사합니다.",https://d1c5n4ri2guedi.cloudfront.net/card/2185/card_img/21799/2185card.png
2252,NH1961카드,NH농협카드,신용,12000,14000,0,1,lounge,-1.0,-1.0,"[공항라운지]
국제공항 라운지 무료이용 연 2회 제공
- 인천공항 제1여객터미널: 스카이허브라운지(동편/서편), 마티나라운지
- 인천공항 제2여객터미널: SPC라운지, 라운지L, 마티나라운지(일반)
- 김포/김해공항: 스카이허브라운지(국제선 청사)
* 카드 사용 등록 월에는 제공되지 않으며, 그 다음 달부터 전월실적 충족 시 제공됩니다.
* 전월실적 40만원이상 시 제공되며, 일/월 1회 연 2회 한도입니다.","[NH1961카드|NH농협카드|신용]
실적:0원|연회비:12,000원
lounge: 국제공항 라운지 무료이용 연 2회 제공
- 인천공항 제1여객터미널: 스카이허브라운지(동편/서편), 마티나라운지
- 인천공항 제2여객터미널: SPC라운지, 라운지L, 마티나라운지(일반)
- 김포/김해공항: 스카이허브라운지(국제선 청사)","공항라운지
국제공항 라운지 무료이용 연 2회 제공
- 인천공항 제1여객터미널: 스카이허브라운지(동편/서편), 마티나라운지
- 인천공항 제2여객터미널: SPC라운지, 라운지L, 마티나라운지(일반)
- 김포/김해공항: 스카이허브라운지(국제선 청사)
 카드 사용 등록 월에는 제공되지 않으며, 그 다음 달부터 전월실적 충족 시 제공됩니다.
 전월실적 40만원이상 시 제공되며, 일/월 1회 연 2회 한도입니다.",https://d1c5n4ri2guedi.cloudfront.net/card/2252/card_img/21002/2252card.png
185,NH농협 부자되세요 아파트카드(비씨),NH농협카드,신용,10000,10000,400000,0,shopping,5.0,-1.0,"[쇼핑]
쇼핑 할인서비스
- 하나로마트·클럽, 이마트, 홈플러스, 롯데마트 5% 청구할인
  * 통합 월 2회
  * 건당 3만원 이상 결제 시 제공
  * 전월 실적 40만원 이상 시 제공
  * 기업형 슈퍼마켓(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼 등) 및 인터넷·모바일 몰을 통해 결제되는 경우 할인 미제공
  * 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 다이소 5% 할인
  * 다이소 몰 포함
  * 전월 실적 40만원 이상 시 제공
  * 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 통합 할인 한도
  * 40만원 이상 ~ 80만원 미만: 3천원
  * 80만원 이상 ~ 150만원 미만: 6천원
  * 150만원 이상: 1만원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)
Powered by 
Froala Editor","[NH농협 부자되세요 아파트카드(비씨)|NH농협카드|신용]
실적:400,000원|연회비:10,000원
shopping: 쇼핑 할인서비스
- 하나로마트·클럽, 이마트, 홈플러스, 롯데마트 5% 청구할인
* 통합 월 2회
* 건당 3만원 이상 결제 시 제공","쇼핑
쇼핑 할인서비스
- 하나로마트클럽, 이마트, 홈플러스, 롯데마트 5% 청구할인
   통합 월 2회
   건당 3만원 이상 결제 시 제공
   전월 실적 40만원 이상 시 제공
   기업형 슈퍼마켓(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼 등) 및 인터넷모바일 몰을 통해 결제되는 경우 할인 미제공
   상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 다이소 5% 할인
   다이소 몰 포함
   전월 실적 40만원 이상 시 제공
   역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 통합 할인 한도
   40만원 이상  80만원 미만: 3천원
   80만원 이상  150만원 미만: 6천원
   150만원 이상: 1만원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/185/card_img/20402/185card.png
185,NH농협 부자되세요 아파트카드(비씨),NH농협카드,신용,10000,10000,400000,0,cafe,5.0,-1.0,"[카페]
스타벅스, 이디야, 공차, 뚜레쥬르, 던킨도너츠 5% 청구할인
- 전월 실적 40만원 이상 시 제공
- 스타벅스 사이렌 오더 결제건 할인 포함
- 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 통합 할인 한도
  * 40만원 이상 ~ 80만원 미만: 2천원
  * 80만원 이상 ~ 150만원 미만: 3천원
  * 150만원 이상: 5천원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)
Powered by 
Froala Editor","[NH농협 부자되세요 아파트카드(비씨)|NH농협카드|신용]
실적:400,000원|연회비:10,000원
cafe: 스타벅스, 이디야, 공차, 뚜레쥬르, 던킨도너츠 5% 청구할인
- 전월 실적 40만원 이상 시 제공
- 스타벅스 사이렌 오더 결제건 할인 포함
- 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공","카페
스타벅스, 이디야, 공차, 뚜레쥬르, 던킨도너츠 5% 청구할인
- 전월 실적 40만원 이상 시 제공
- 스타벅스 사이렌 오더 결제건 할인 포함
- 역사, 백화점 및 할인(아울렛)점 입점매장은 할인 미제공
- 상품권 구매(선불카드 구입, 충전포함)는 할인서비스가 제공되지 않습니다.
- 통합 할인 한도
   40만원 이상  80만원 미만: 2천원
   80만원 이상  150만원 미만: 3천원
   150만원 이상: 5천원
- 무이자할부서비스 이용 시, 무이자할부 혜택이 제공되므로 할인서비스는 제공되지 않습니다.(무이자할부 행사 및 우수고객 서비스에 의한 무이자할부 지원 시에도 할인이 제외됩니다)
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/185/card_img/20402/185card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,telecom,-1.0,-1.0,"[통신]
이동통신요금 자동납부건 2천원 청구할인
- SKT/KT/LGU+ (알뜰폰 통신사 제외)
- 전월실적 30만원 이상 시 월 1회 제공
- 이동통신요금이 2천원 미만인 경우 자동납부된 금액까지 할인
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
telecom: 이동통신요금 자동납부건 2천원 청구할인
- SKT/KT/LGU+ (알뜰폰 통신사 제외)
- 전월실적 30만원 이상 시 월 1회 제공
- 이동통신요금이 2천원 미만인 경우 자동납부된 금액까지 할인","통신
이동통신요금 자동납부건 2천원 청구할인
- SKT/KT/LGU (알뜰폰 통신사 제외)
- 전월실적 30만원 이상 시 월 1회 제공
- 이동통신요금이 2천원 미만인 경우 자동납부된 금액까지 할인
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,mart_convenience,3.0,-1.0,"[대형마트]
대형마트 3% 청구할인
- 대형마트: 하나로마트·클럽, 롯데마트, 이마트, 홈플러스(인터넷몰 제외)
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor

[편의점]
편의점 5% 청구할인
- 편의점: NH농협카드 가맹점 분류상 편의점 업종
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
mart_convenience: 대형마트 3% 청구할인
- 대형마트: 하나로마트·클럽, 롯데마트, 이마트, 홈플러스(인터넷몰 제외)
* 전월실적 30만원 이상 시 제공
Powered by","대형마트
대형마트 3% 청구할인
- 대형마트: 하나로마트클럽, 롯데마트, 이마트, 홈플러스(인터넷몰 제외)
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor
편의점
편의점 5% 청구할인
- 편의점: NH농협카드 가맹점 분류상 편의점 업종
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,shopping,3.0,-1.0,"[온라인쇼핑]
온라인쇼핑 3% 청구할인
- 온라인쇼핑: 농협몰, G마켓, 11번가, 인터파크, 옥션
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
shopping: 온라인쇼핑 3% 청구할인
- 온라인쇼핑: 농협몰, G마켓, 11번가, 인터파크, 옥션
* 전월실적 30만원 이상 시 제공
Powered by","온라인쇼핑
온라인쇼핑 3% 청구할인
- 온라인쇼핑: 농협몰, G마켓, 11번가, 인터파크, 옥션
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,cafe,5.0,-1.0,"[카페/디저트]
커피, 제과점 5% 청구할인
- 커피전문점: 스타벅스(사이렌오더포함), 투썸플레이스, 커피빈, 이디야
  * 현장결제에 한하며, PG(결제대행)업체를 통한 결제 제외
  * 전월실적 30만원 이상 시 제공
- 제과점: 파리바게뜨, 뚜레쥬르
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
cafe: 커피, 제과점 5% 청구할인
- 커피전문점: 스타벅스(사이렌오더포함), 투썸플레이스, 커피빈, 이디야
* 현장결제에 한하며, PG(결제대행)업체를 통한 결제 제외
* 전월실적 30만원 이상 시 제공","카페/디저트
커피, 제과점 5% 청구할인
- 커피전문점: 스타벅스(사이렌오더포함), 투썸플레이스, 커피빈, 이디야
   현장결제에 한하며, PG(결제대행)업체를 통한 결제 제외
   전월실적 30만원 이상 시 제공
- 제과점: 파리바게뜨, 뚜레쥬르
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,medical,3.0,-1.0,"[병원/약국]
병원, 약국 3% 청구할인
- 병원, 약국: NH농협카드 가맹점 분류상 병원, 의원, 한의원, 건강검진센터, 약국 업종
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
medical: 병원, 약국 3% 청구할인
- 병원, 약국: NH농협카드 가맹점 분류상 병원, 의원, 한의원, 건강검진센터, 약국 업종
* 전월실적 30만원 이상 시 제공
Powered by","병원/약국
병원, 약국 3% 청구할인
- 병원, 약국: NH농협카드 가맹점 분류상 병원, 의원, 한의원, 건강검진센터, 약국 업종
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,10000,10000,300000,0,entertainment,5.0,-1.0,"[영화]
영화 5% 청구할인
- CGV, 메가박스, 롯데시네마
  * 매점 및 예매대행사이트 제외
  * 전월실적 30만원 이상 시 제공
Powered by 
Froala Editor","[NH농협 올바른LIFE카드(할인형)|NH농협카드|신용]
실적:300,000원|연회비:10,000원
entertainment: 영화 5% 청구할인
- CGV, 메가박스, 롯데시네마
* 매점 및 예매대행사이트 제외
* 전월실적 30만원 이상 시 제공","영화
영화 5% 청구할인
- CGV, 메가박스, 롯데시네마
   매점 및 예매대행사이트 제외
   전월실적 30만원 이상 시 제공
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png
186,NH농협 콕카드,NH농협카드,신용,10000,10000,400000,0,telecom,10.0,-1.0,"[통신]
신용카드 서비스(Pack형 서비스)
- 신용카드 서비스는 농촌형, 도시형, 일반형 서비스 팩 중 1가지를 선택할 수 있으며 배월 변경하실 수 있습니다.
통신요금 자동이체 시 10% 청구할인 (농촌형 - 농촌 거주자를 위한 카드)
- 통신3사(SKT, KT, LG U+)유무선 자동이체시
  * 알뜰폰 통신사는 제외
- 전월실적에 따른 최대할인
  * 전월실적 40만원 이상: 2천원
  * 전월실적 80만원 이상: 5천원
통신요금 자동이체 시 10% 청구할인 (도시형 - 도시 거주자를 위한 카드)
- 통신3사(SKT, KT, LG U+)유무선 자동이체시
  * 알뜰폰 통신사는 제외
- 전월실적에 따른 최대할인
  * 전월실적 40만원 이상: 2천원
  * 전월실적 80만원 이상: 5천원
Powered by 
Froala Editor","[NH농협 콕카드|NH농협카드|신용]
실적:400,000원|연회비:10,000원
telecom: 신용카드 서비스(Pack형 서비스)
- 신용카드 서비스는 농촌형, 도시형, 일반형 서비스 팩 중 1가지를 선택할 수 있으며 배월 변경하실 수 있습니다.
통신요금 자동이체 시 10% 청구할인 (농촌형 - 농촌 거주자를 위한 카드)
- 통신3사(SKT, KT, LG U+)유무선 자동이체시","통신
신용카드 서비스(Pack형 서비스)
- 신용카드 서비스는 농촌형, 도시형, 일반형 서비스 팩 중 1가지를 선택할 수 있으며 배월 변경하실 수 있습니다.
통신요금 자동이체 시 10% 청구할인 (농촌형 - 농촌 거주자를 위한 카드)
- 통신3사(SKT, KT, LG U)유무선 자동이체시
   알뜰폰 통신사는 제외
- 전월실적에 따른 최대할인
   전월실적 40만원 이상: 2천원
   전월실적 80만원 이상: 5천원
통신요금 자동이체 시 10% 청구할인 (도시형 - 도시 거주자를 위한 카드)
- 통신3사(SKT, KT, LG U)유무선 자동이체시
   알뜰폰 통신사는 제외
- 전월실적에 따른 최대할인
   전월실적 40만원 이상: 2천원
   전월실적 80만원 이상: 5천원
Powered by 
Froala Editor",https://d1c5n4ri2guedi.cloudfront.net/card/186/card_img/20403/186card.png
